ID,Tweet,Label1,Label2,Label3
1.40986E+18,"Man, 65, dies from blood clot after Moderna vaccine - Yahoo Lifestyle UK https://t.co/Vl8GWYPVjD",side-effect,,
1.42992E+18,"(2) In particular, the leak of mRNA-LNP was determined to be huge following a request from the Japanese Gvt. The impact of the expression of mRNA in essential organs was not disclosed, in particular in ovaries. #Pfizer #vaccine",side-effect,,
1.36543E+18,@Channel4 I’ve had the vaccine and I believe everyone should have it but you cannot create a two tier society and force people to take it. The govt has no right to tell people what to do with their own bodies. #VaccineCertificateNo,mandatory,,
1.35042E+18,"@SuzanneBhayro @JaneFox30949258 @p13tobler @LPerrins It’s not just deaths, please look at Page 6, Dec. 18th, ADRs after 1st Pfizer dose, and extrapolate the 2.8% to total vaccinated. People who question safety are not ‘anti-vaxxers’, just because they have genuine safety concerns. https://t.co/xPbaGivEYw https://t.co/jb2qfxMp3k",side-effect,,
1.24467E+18,"Didnt Johnson & Johnson get sued for their baby powder causing cancer??? Yeah, I'll pass on their vaccine lol",pharma,,
1.32028E+18,"FDA refused continuation of #AstraZeneca trial after three pauses. 1. patient developed MS 2. Patient developed Transverse myelitis 3. Brazil, volunteer died. Rush for results could lead to inferior Covid vaccine, say scientists https://t.co/2Xr9BwDpg3",side-effect,rushed,
1.27766E+18,"Covid-19 and where ""Vaccines will 'Never' save us from a deadly equivalent of Spanish Flu if common sense is used -  https://t.co/1flTQpeVEW",ineffective,,
1.31531E+18,"So, w/o wearing mask or hiding in basement I have avoided Covid-19 ... BUT I may be killed by a FLU VACCINE I don't take but an acquaintance does???   You just can't make this up, people!    VIRUSES are tricky....  #Trump2020",side-effect,,
1.33935E+18,"""A health care worker in Alaska had a serious allergic reaction after getting Pfizer’s coronavirus vaccine on Tuesday, symptoms that emerged within minutes and required an overnight hospital stay"" #COVIDVaccine #COVID19 https://t.co/zOKPGcoHFm",side-effect,,
1.36856E+18,Big Pharma Conspires with the Medical Mafia to Conduct Deadly Covid ‘Nazi Vaccine Experiments’ on Infants in the USA in 2021 https://t.co/qJ3VAWAcdP https://t.co/kl6gyw0rXj,rushed,,
1.33965E+18,"@notcapnamerica @TheTerminal Our county point blank told us, we will NOT be receiving any vaccines in the near future. Pfizer hasn't sent any to us.",none,,
1.33664E+18,It's safe they said. COVID-19 vaccine: UK regulators warn people with history of 'significant' allergic reactions not to have Pfizer/BioNTech jab. https://t.co/eewX7OVhVO via @GoogleNews,side-effect,,
1.33506E+18,"@kuku27 The Hill @thehill ·5m If still you get vaccinated, you are straw headed Pfizer chairman: We're not sure if someone can transmit virus after vaccination https://t.co/0DXxU4ZNVJ",ineffective,,
1.37983E+18,"The European Medicines Agency safety committee confirmed that the Oxford-AstraZeneca COVID-19 vaccine can cause blood clots in some patients. Despite the rare blood clots, the agency insisted that the benefits outweigh the risks. https://t.co/ZYTAYjFMdp",side-effect,,
1.33688E+18,I am waiting for governmental forced vaccined corona positive population in India as their vaccine already failed in the case of volunteer minister there @UNHRD @UNHumanRights @WhiteHouse @SenateCA @Europarl_EN @PMOIndia @narendramodi @HMOIndia @AmitShah @RSSorg @Swamy39,mandatory,ineffective,
1.35515E+18,"Discuss. If you are <40, healthy & fit, with no conditions or situations that may put you at extra risk, you do not NEED a vaccine for #covid19. 0% risk from infection. High asymptomatic %. Once/If you've had covid, you have immunity. 'Vaccinate' the very old /very fat /very ill.",unnecessary,,
1.34977E+18,“We deliberately destroyed the Moderna Covid vaccine because of fear of mutated DNA.” The pharmacist suspended the license. https://t.co/wparwb0O07,side-effect,,
1.29238E+18,"Read this, bc this is the summer, COVID deaths (even at inflated figures) at a minimum. This is likely not a semi-isolated, extreme lockdown but a test for what is to spread worldwide come winter, incl YOUR CITY! Are you ready for police or military to knock w your vaccine?",none,,
1.37734E+18,"@kassiekitson Oh, it's worse than that. If you get the vaccine, you're more likely to be asymptomatic if you DO get the Rona. Therfore, the vaccinated are MORE dangerous.",side-effect,ineffective,
1.341E+18,"@TimRunsHisMouth @catturd2 Bro, the Moderna vaccine could have taken years to make. If it was being shipped on Dec 21, 2024, then that is when we'll get 'mutation' news. lol nobody is falling for this crap. Live your life people.",conspiracy,rushed,side-effect
1.36884E+18,Austria suspends AstraZeneca/Oxford vaccine after death. https://t.co/EHngRc5pXr via @GoogleNews,side-effect,,
1.3346E+18,"Let’s see who really real who standing on business when they pass that covid vaccine out , I know I’m not taking it",pharma,,
1.07102E+18,"@campaignforleo @rte Why? This ""vaccine"" is dangerous. My daughter fell ill after one dose and that was it for us. Don't be bought by these greedy drug companies from America where it's all about profit not health.",pharma,side-effect,
1.37326E+18,@Covid19Joker No vaccine no mask living my normal life never has covid,none,,
1.30275E+18,@EricLeeMD I am horribly concerned releasing a vaccine before it’s ready. What is the medical impact of a vaccine that is not proven. Could COVID-19 spread faster with a vaccine that is not fully tested and proven? Your thoughts ?,rushed,,
1.32604E+18,"Well Fuck Me, Sign me up lol More LIke I will SKIP THANKS, but please feel free, I mean pretty much WORSE ODDS then ""ANY OTHER WAY TO DIE"" UNREAL COVID-19: Pfizer says vaccine is '90 per cent effective' | 7NEWS https://t.co/kn4nKpQhoG via @YouTube",ineffective,,
1.35279E+18,"@Aviyahu_ @theflowernurse @TruthUnveiled7 ""Vaccination The Silent Killer"" a book written in 1977. This man goes over it. https://t.co/mOw0gTnlop",side-effect,,
1.32284E+18,@piersmorgan A vaccine will take years to distribute and even then it won't eradicate covid. This will go on for another two years or so I suspect. Thiugh if you're first in the queue to take a new vaccine then you need your head checking,side-effect,,
1.361E+18,"@NBCNews Imagine taking the vaccine and thinking that you are immune, next thing you know but you got covid-19 and taking an anal test",ineffective,,
1.36392E+18,@lilymanx @aetiology I've read but forgotten explanations of that point. They're out there. (And not on FB posts😉) I know 1 trial was shut down till a very bad reaction was examined. And right now teams are examining post-vaccine deaths or sudden health events checking for a link. I was hesitant—>,side-effect,,
1.42589E+18,"@WesElyMD We have had 12 family's who are double vaxxed with Pfizer in our villages, 31 people, 9 were admitted in hospital. Then we have 5 people who can not be vaxxed and they have not been effected.All were PCR tested. The vaccinated people transmit, okay fine, but they are cause deaths",side-effect,,
1.3258E+18,That’s a valid supposition - @pfizer but then the flu vaccine is ~40% effective so ....,ineffective,,
1.43765E+18,"You're about 800 times more likely to die of blood clotting problems after being infected with the SARS-CoV-2 virus . The blood clotting issue with Astra Zeneca has, I think, killed < 1:500,000 Australian who've had this vaccine. Chance of dying in a car accident: about 1:25,000 https://t.co/MzKx0Hp8ux",side-effect,,
1.35076E+18,A must read thread on why one should not take #BharatBiotech Covid Vaccine.,none,,
1.35363E+18,"@BorisJohnson The vaccine isn't meant to end the pandemic, they don't want it to end. Covid will have more variants than Lynx deodorant by the time theyre finished.",conspiracy,,
1.29145E+18,"@Irish016206 @KellzBellzzah Yeah, I'm trying to fig out of he's going to stop mandatory vacc. I saw he stepped in for Microsoft to buy till Tok & Gov Has given hundreds of mills to moderna for the vaccine. They've never created a vaccine. i don't like this",mandatory,political,
1.43183E+18,"@OutOfTheDarkAge @jacquesenboit Vijay while researching the suspected 4 Medigen vaccine deaths I came across story of 28 people in nursing homes, also in Taiwan, who passed away within 4 days of receiving astrazeneca. I have always believed and remembered your accounts of the problems with astrazeneca in India.",side-effect,,
1.37104E+18,This makes it 16 countries now? Boris any comments? AstraZeneca vaccine halted in Ireland: Urgent meeting called over Covid jab fears https://t.co/jYSpyxcVlt,side-effect,,
1.28928E+18,@Sandy1one @RamonRazor65 Virus is milder and they are hiding it...so it has to be about the vaccine. No other logical conclusion.,unnecessary,,
1.30594E+18,"@AMPFEST_USA @willsommer I wasn’t anti-vaccine until they started talking about making this bastardized covid vaccine mandatory, never had to think about it before. Feel free to add me to both “not-so-conspiracy” lists. 😉   #WWG1WGAWORLDWIDE",mandatory,,
1.28883E+18,The first advice my doctor gave me when I reported Covid symptoms was “Avoid the flu vaccine at all costs & keep your mother from getting it. We’re seeing very bad results in patients w flu vaccine” He’s not based in the US & def believes in vaccines but calling it as he sees it.,side-effect,,
1.40818E+18,"The even worse tragedy is that so many people are being injured by taking an ""investigational vaccine"" @US_FDA, currently being TRIALLED worldwide, that is still ""UNAPPROVED & UNLICENSED"" @US_FDA @pfizer and which Big Pharma has ZERO liability for!😔 https://t.co/uvRm6qfvAO",side-effect,,
1.33394E+18,@stirlospace Need a cap on the Pfizer vaccine bottle which pops up if it was not kept at -70 C for however long it takes to ruin the vaccine. High risk for something to go wrong in the cold chain. Consequences are huge healthcare wkrs who believe they’re vaccinated actually have no protection,ineffective,,
1.36615E+18,"Johnson & Johnson is paying out $3.9 billion because they lied about the safety of their baby powder. But I'm sure their Covid vaccine is pretty safe, right? https://t.co/aK1ljVfvmD",side-effect,pharma,
1.26635E+18,"@Tombstone1954 Disease specific like polio and measles etc works. The flu and the corona virus does and will mutate. Thus a vaccine is useless. They also often take years or never. To stop the Econ while we look is ridiculous. People should protect themselves and unfortunately, people will die",ineffective,,
1.31965E+18,@JoeBiden I like how he said he’s collaborating with Johnson Johnson for the vaccine.... um don’t they have a lawsuit against them because people are claiming their baby powder is causing cancer.. wow he really thought about that well. I don’t trust Trump as our president as a minor.😧,political,,
1.37578E+18,@globalnews 99.8% recovery rate (if not more for all the people who had it and just stayed home). Plus we know that the vulnerable are those living with specific pre-existing conditions and elderly living in long term care so.... NO to vaccine passports or for making Covid vaccine mandatory.,mandatory,,
1.31974E+18,"I suspect the placebo vaccine in the Oxford trial could possibly be behind the death also, for the same reasons (ignoring the question of how a healthy young trial volunteer managed to contact SARS-Cov-2) https://t.co/u1JHcL617J",side-effect,,
